Brand,Name,Audience score,Price,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain
Saucony,Sinister,"87
 Great!",$150,Tempo,Neutral,5.3 oz / 149g 4.9 oz / 139g,1,7.8 mm 6.0 mm,Mid/forefoot,Slightly small,Balanced,Bad,Good,Decent,Moderate,Narrow,Medium,Moderate,Flexible,Flexible,0,0,25.2 mm 25.0 mm,17.4 mm 19.0 mm,Normal,1,All seasons,1,#151 Top 42%,#315 Bottom 13%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#138 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#138 Top 38%,,Road
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#138 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#138 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#113 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyflow,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 282g 10 oz / 283g,0,8.7 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Good,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,0,39.3 mm 39.0 mm,30.6 mm 34.0 mm,NormalWide,1,SummerAll seasons,1,#111 Top 31%,#139 Top 38%,,
Hoka,Skyward X,"86
 Good!",$225,Daily runningTempo,Neutral,11.1 oz / 315g 10.8 oz / 306g,0,9.2 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Narrow,Narrow,Stiff,Stiff,Stiff,Carbon plate,1,46.3 mm 49.0 mm,37.1 mm 44.0 mm,Normal,1,SummerAll seasons,1,#170 Top 47%,#64 Top 18%,,
Under Armour,SlipSpeed Mega,"90
 Superb!",$140,Daily running,Neutral,11.7 oz / 332g 11.3 oz / 320g,0,11.9 mm 10.0 mm,Heel,True to size,Balanced,Good,Bad,Bad,Warm,Narrow,Medium,Stiff,Stiff,Flexible,0,0,40.7 mm 40.0 mm,28.8 mm 30.0 mm,Normal,1,Winter,1,#58 Top 16%,#260 Bottom 29%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#165 Top 46%,#345 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#167 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#167 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#166 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#166 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#166 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#166 Top 46%,#346 Bottom 5%,,
Adidas,Solarboost 5,"87
 Great!",$120,Daily running,Stability,10.3 oz / 293g 10.5 oz / 297g,0,9.8 mm 10.0 mm,HeelMid/forefoot,True to size,Firm,Decent,Good,Bad,Warm,Medium,Wide,Stiff,Moderate,Moderate,0,0,32.9 mm 31.0 mm,23.1 mm 21.0 mm,Normal,1,All seasons,1,#167 Top 46%,#347 Bottom 5%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#150 Top 42%,#109 Top 30%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#154 Top 42%,#109 Top 30%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#154 Top 43%,#109 Top 30%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#154 Top 43%,#109 Top 30%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#153 Top 42%,#109 Top 30%,,
Hoka,Solimar,"87
 Great!",$125,Daily running,Neutral,8.2 oz / 232g 8.5 oz / 241g,1,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Good,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Flexible,0,0,30.4 mm 26.0 mm,24.0 mm 20.0 mm,NormalWide,1,All seasons,1,#153 Top 42%,#109 Top 30%,,
ASICS,Sonicblast,"76
 Decent!",$180,Daily runningTempo,Neutral,9 oz / 255g 9 oz / 255g,0,9.0 mm 8.0 mm,HeelMid/forefoot,-,Soft,Bad,Good,Decent,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,0,1,45.4 mm 46.0 mm,36.4 mm 38.0 mm,Normal,1,SummerAll seasons,1,#341 Bottom 6%,#140 Top 39%,,
ASICS,Sonicblast,"76
 Decent!",$180,Daily runningTempo,Neutral,9 oz / 255g 9 oz / 255g,0,9.0 mm 8.0 mm,HeelMid/forefoot,-,Soft,Bad,Good,Decent,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,0,1,45.4 mm 46.0 mm,36.4 mm 38.0 mm,Normal,1,SummerAll seasons,1,#341 Bottom 6%,#140 Top 39%,,
Salomon,Spectur 2,"80
 Good!",$170,Tempo,Neutral,9.1 oz / 258g,0,11.0 mm 8.0 mm,Heel,-,Balanced,Decent,Decent,Good,Warm,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,35.9 mm,24.9 mm,Normal,1,All seasons,1,#310 Bottom 15%,#324 Bottom 11%,,
Nike,Streakfly 2,"83
 Good!",$180,CompetitionTempo,Neutral,4.5 oz / 128g 5.1 oz / 144g,1,3.7 mm 4.0 mm,Mid/forefoot,Slightly small,Soft,Bad,Good,Decent,Breathable,Narrow,Narrow,Flexible,Flexible,Flexible,Carbon plate,0,27.0 mm 27.0 mm,23.3 mm 23.0 mm,Normal,0,SummerAll seasons,0,#248 Bottom 32%,#79 Top 22%,,
APL,Streamline,"90
 Superb!",$300,Daily runningTempo,Neutral,9.6 oz / 272g 9.2 oz / 261g,0,10.8 mm 8.0 mm,Heel,Half size small,-,-,-,-,-,Narrow,-,Stiff,Stiff,Flexible,0,0,36.7 mm 30.0 mm,25.9 mm 22.0 mm,Normal,0,-,0,#47 Top 13%,#328 Bottom 10%,,
Nike,Structure 25,"83
 Good!",$140,Daily running,Stability,10.7 oz / 302g 11.4 oz / 322g,0,12.1 mm 10.0 mm,Heel,True to size,Soft,Good,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,0,36.7 mm 37.0 mm,24.6 mm 27.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#514 Bottom 20%,#119 Top 19%,,
Nike,Structure 26,"84
 Good!",$145,Daily running,Stability,10.4 oz / 296g 10.5 oz / 298g,0,10.1 mm 10.0 mm,Heel,Slightly small,Soft,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,0,36.1 mm 38.0 mm,26.0 mm 28.0 mm,NormalWideX-Wide,1,All seasons,1,#236 Bottom 35%,#56 Top 16%,,
Nike,Structure 26,"83
 Good!",$145,Daily running,Stability,10.4 oz / 296g 10.5 oz / 298g,0,10.1 mm 10.0 mm,Heel,Slightly small,Soft,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,0,36.1 mm 38.0 mm,26.0 mm 28.0 mm,NormalWideX-Wide,1,All seasons,1,#256 Bottom 30%,#56 Top 16%,,
Nike,Structure 26,"83
 Good!",$145,Daily running,Stability,10.4 oz / 296g 10.5 oz / 298g,0,10.1 mm 10.0 mm,Heel,Slightly small,Soft,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,0,36.1 mm 38.0 mm,26.0 mm 28.0 mm,NormalWideX-Wide,1,All seasons,1,#256 Bottom 30%,#56 Top 16%,,
ASICS,Superblast,"92
 Superb!",$200,Daily runningTempo,Neutral,8.6 oz / 244g 8.4 oz / 239g,1,7.9 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Bad,Decent,Good,Moderate,Narrow,Medium,Stiff,Stiff,Moderate,0,1,42.7 mm 45.5 mm,34.8 mm 37.5 mm,NormalWide,1,All seasons,1,#26 Top 5%,#98 Top 16%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,#25 Top 7%,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,,Road
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#50 Top 14%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#56 Top 16%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#56 Top 16%,#25 Top 7%,,
ASICS,Superblast 2,"90
 Superb!",$200,Daily runningTempo,Neutral,8.9 oz / 252g 8.8 oz / 250g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.8 mm 45.0 mm,34.6 mm 37.0 mm,NormalWide,1,SummerAll seasons,1,#56 Top 16%,#25 Top 7%,,
Adidas,Supernova 2,"87
 Great!",$100,Daily running,Neutral,9.7 oz / 276g 9.8 oz / 278g,0,14.2 mm 9.0 mm,Heel,True to size,Balanced,Bad,Bad,Bad,Breathable,Medium,Wide,Flexible,Moderate,Moderate,0,0,32.4 mm 32.0 mm,18.2 mm 23.0 mm,Normal,1,SummerAll seasons,1,#308 Top 48%,#467 Bottom 27%,,
Adidas,Supernova 3,"81
 Good!",$100,Daily running,Neutral,9.7 oz / 274g 10 oz / 283g,0,12.5 mm 9.0 mm,Heel,True to size,Balanced,Good,Good,Bad,Breathable,Medium,Medium,Stiff,Moderate,Moderate,0,0,30.7 mm 25.0 mm,18.2 mm 16.0 mm,Normal,1,SummerAll seasons,1,#288 Bottom 21%,#322 Bottom 12%,,
Adidas,Supernova 3,"81
 Good!",$100,Daily running,Neutral,9.7 oz / 274g 10 oz / 283g,0,12.5 mm 9.0 mm,Heel,True to size,Balanced,Good,Good,Bad,Breathable,Medium,Medium,Stiff,Moderate,Moderate,0,0,30.7 mm 25.0 mm,18.2 mm 16.0 mm,Normal,1,SummerAll seasons,1,#287 Bottom 21%,#322 Bottom 12%,,
Adidas,Supernova Prima,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 281g 10 oz / 284g,0,8.9 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Bad,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,36.1 mm 37.0 mm,27.2 mm 29.0 mm,Normal,1,All seasons,1,#87 Top 24%,#226 Bottom 38%,,
Adidas,Supernova Prima,"89
 Great!",$160,Daily running,Neutral,9.9 oz / 281g 10 oz / 284g,0,8.9 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Bad,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,36.1 mm 37.0 mm,27.2 mm 29.0 mm,Normal,1,All seasons,1,#89 Top 25%,#226 Bottom 38%,,
Adidas,Supernova Rise,"91
 Superb!",$140,Daily running,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,9.7 mm 10.0 mm,HeelMid/forefoot,Slightly small,Balanced,Decent,Good,Good,Moderate,Wide,Wide,Moderate,Flexible,Stiff,0,1,32.5 mm 36.0 mm,22.8 mm 26.0 mm,NormalWide,1,All seasons,1,#60 Top 10%,#234 Top 37%,,
Adidas,Supernova Rise 2,"91
 Superb!",$140,Daily running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,NormalWide,1,All seasons,1,#29 Top 8%,#67 Top 19%,,
Adidas,Supernova Rise 2,"91
 Superb!",$140,Daily running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,NormalWide,1,All seasons,1,#29 Top 8%,#67 Top 19%,,
Adidas,Supernova Rise 2,"91
 Superb!",$140,Daily running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,NormalWide,1,All seasons,1,#29 Top 8%,#67 Top 19%,,
Adidas,Supernova Rise 2,"91
 Superb!",$140,Daily running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,NormalWide,1,All seasons,1,#29 Top 8%,#67 Top 19%,,
Adidas,Supernova Rise 2,"91
 Superb!",$140,Daily running,Neutral,9.1 oz / 257g 9.4 oz / 266g,0,9.5 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Good,Decent,Moderate,Wide,Wide,Flexible,Moderate,Stiff,0,0,33.5 mm 33.0 mm,24.0 mm 23.0 mm,NormalWide,1,All seasons,1,#29 Top 8%,#67 Top 19%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#106 Top 30%,#256 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#106 Top 29%,#258 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#105 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#105 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#105 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#105 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#106 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#106 Top 29%,#257 Bottom 29%,,
Adidas,Supernova Solution,"89
 Great!",$140,Daily running,Stability,9.8 oz / 279g 9.8 oz / 278g,0,10.0 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Flexible,Moderate,Stiff,0,0,33.1 mm 36.0 mm,23.1 mm 26.0 mm,Normal,1,All seasons,1,#106 Top 29%,#257 Bottom 29%,,
